input log file location, C:\Users\hotschmoe\Documents\GitHub\specula\results\qualcomm_dissect\prof\clean_part3\qnn-profiling-data_0.log
qnn-profile-viewer version, v2.45.40.260406130939
qnn-net-run version, v2.45.40.260406130939
Backend version, v2.45.40.260406130939
Msg Timestamp, Message, Time, Unit of Measurement, Timing Source, Event Level, Event Identifier
18162361963,EXECUTE,11655,US,BACKEND,ROOT,QNN accelerator (execute) time
18162361963,EXECUTE,11480,US,BACKEND,ROOT,Accelerator (execute) time
18162361963,EXECUTE,11383,US,BACKEND,ROOT,Accelerator (execute excluding wait) time
18162361963,EXECUTE,12136,US,BACKEND,ROOT,QNN (execute) time
18164248237,EXECUTE,12071,US,NETRUN,ROOT,Graph 0: prompt_ar128_cl512_3_of_4
18164248237,EXECUTE,8,COUNT,BACKEND,ROOT,Number of HVX threads used
18164248237,EXECUTE,12020,US,BACKEND,ROOT,RPC (execute) time
18164248237,EXECUTE,11640,US,BACKEND,ROOT,QNN accelerator (execute) time
18164248237,EXECUTE,11464,US,BACKEND,ROOT,Accelerator (execute) time
18164248237,EXECUTE,11378,US,BACKEND,ROOT,Accelerator (execute excluding wait) time
18164248237,EXECUTE,12063,US,BACKEND,ROOT,QNN (execute) time
18166138863,EXECUTE,12028,US,NETRUN,ROOT,Graph 0: prompt_ar128_cl512_3_of_4
18166138863,EXECUTE,8,COUNT,BACKEND,ROOT,Number of HVX threads used
18166138863,EXECUTE,11976,US,BACKEND,ROOT,RPC (execute) time
18166138863,EXECUTE,11680,US,BACKEND,ROOT,QNN accelerator (execute) time
18166138863,EXECUTE,11507,US,BACKEND,ROOT,Accelerator (execute) time
18166138863,EXECUTE,11414,US,BACKEND,ROOT,Accelerator (execute excluding wait) time
18166138863,EXECUTE,12019,US,BACKEND,ROOT,QNN (execute) time
18168134504,EXECUTE,12172,US,NETRUN,ROOT,Graph 0: prompt_ar128_cl512_3_of_4
18168134504,EXECUTE,8,COUNT,BACKEND,ROOT,Number of HVX threads used
18168134504,EXECUTE,12105,US,BACKEND,ROOT,RPC (execute) time
18168134504,EXECUTE,11692,US,BACKEND,ROOT,QNN accelerator (execute) time
18168134504,EXECUTE,11514,US,BACKEND,ROOT,Accelerator (execute) time
18168134504,EXECUTE,11416,US,BACKEND,ROOT,Accelerator (execute excluding wait) time
18168134504,EXECUTE,12158,US,BACKEND,ROOT,QNN (execute) time
18170026077,EXECUTE,12057,US,NETRUN,ROOT,Graph 0: prompt_ar128_cl512_3_of_4
18170026077,EXECUTE,8,COUNT,BACKEND,ROOT,Number of HVX threads used
18170026077,EXECUTE,11989,US,BACKEND,ROOT,RPC (execute) time
18170026077,EXECUTE,11672,US,BACKEND,ROOT,QNN accelerator (execute) time
18170026077,EXECUTE,11492,US,BACKEND,ROOT,Accelerator (execute) time
18170026077,EXECUTE,11390,US,BACKEND,ROOT,Accelerator (execute excluding wait) time
18170026077,EXECUTE,12044,US,BACKEND,ROOT,QNN (execute) time
18159029965,EXECUTE,7231,US,NETRUN,ROOT,Graph 1: token_ar1_cl512_3_of_4
18159029965,EXECUTE,8,COUNT,BACKEND,ROOT,Number of HVX threads used
18159029965,EXECUTE,7154,US,BACKEND,ROOT,RPC (execute) time
18159029965,EXECUTE,6932,US,BACKEND,ROOT,QNN accelerator (execute) time
18159029965,EXECUTE,6751,US,BACKEND,ROOT,Accelerator (execute) time
18159029965,EXECUTE,6638,US,BACKEND,ROOT,Accelerator (execute excluding wait) time
18159029965,EXECUTE,7218,US,BACKEND,ROOT,QNN (execute) time
18162686791,EXECUTE,7366,US,NETRUN,ROOT,Graph 1: token_ar1_cl512_3_of_4
18162686791,EXECUTE,8,COUNT,BACKEND,ROOT,Number of HVX threads used
18162686791,EXECUTE,7309,US,BACKEND,ROOT,RPC (execute) time
18162686791,EXECUTE,6959,US,BACKEND,ROOT,QNN accelerator (execute) time
18162686791,EXECUTE,6783,US,BACKEND,ROOT,Accelerator (execute) time
18162686791,EXECUTE,6692,US,BACKEND,ROOT,Accelerator (execute excluding wait) time
18162686791,EXECUTE,7351,US,BACKEND,ROOT,QNN (execute) time
18164560301,EXECUTE,7640,US,NETRUN,ROOT,Graph 1: token_ar1_cl512_3_of_4
18164560301,EXECUTE,8,COUNT,BACKEND,ROOT,Number of HVX threads used
18164560301,EXECUTE,7562,US,BACKEND,ROOT,RPC (execute) time
18164560301,EXECUTE,7289,US,BACKEND,ROOT,QNN accelerator (execute) time
18164560301,EXECUTE,7111,US,BACKEND,ROOT,Accelerator (execute) time
18164560301,EXECUTE,6668,US,BACKEND,ROOT,Accelerator (execute excluding wait) time
18164560301,EXECUTE,7624,US,BACKEND,ROOT,QNN (execute) time
18166499731,EXECUTE,7278,US,NETRUN,ROOT,Graph 1: token_ar1_cl512_3_of_4
18166499731,EXECUTE,8,COUNT,BACKEND,ROOT,Number of HVX threads used
18166499731,EXECUTE,7222,US,BACKEND,ROOT,RPC (execute) time
18166499731,EXECUTE,6948,US,BACKEND,ROOT,QNN accelerator (execute) time
18166499731,EXECUTE,6775,US,BACKEND,ROOT,Accelerator (execute) time
18166499731,EXECUTE,6684,US,BACKEND,ROOT,Accelerator (execute excluding wait) time
18166499731,EXECUTE,7268,US,BACKEND,ROOT,QNN (execute) time
18168455336,EXECUTE,7684,US,NETRUN,ROOT,Graph 1: token_ar1_cl512_3_of_4
18168455336,EXECUTE,8,COUNT,BACKEND,ROOT,Number of HVX threads used
18168455336,EXECUTE,7557,US,BACKEND,ROOT,RPC (execute) time
18168455336,EXECUTE,7309,US,BACKEND,ROOT,QNN accelerator (execute) time
18168455336,EXECUTE,7130,US,BACKEND,ROOT,Accelerator (execute) time
18168455336,EXECUTE,6685,US,BACKEND,ROOT,Accelerator (execute excluding wait) time
18168455336,EXECUTE,7606,US,BACKEND,ROOT,QNN (execute) time
18170340925,EXECUTE,7261,US,NETRUN,ROOT,Graph 1: token_ar1_cl512_3_of_4
18170340925,EXECUTE,8,COUNT,BACKEND,ROOT,Number of HVX threads used
18170340925,EXECUTE,7210,US,BACKEND,ROOT,RPC (execute) time
18170340925,EXECUTE,6941,US,BACKEND,ROOT,QNN accelerator (execute) time
18170340925,EXECUTE,6771,US,BACKEND,ROOT,Accelerator (execute) time
18170340925,EXECUTE,6672,US,BACKEND,ROOT,Accelerator (execute excluding wait) time
18170340925,EXECUTE,7253,US,BACKEND,ROOT,QNN (execute) time
18159232478,EXECUTE,13543,US,NETRUN,ROOT,Graph 2: prompt_ar128_cl1024_3_of_4
18159232478,EXECUTE,8,COUNT,BACKEND,ROOT,Number of HVX threads used
18159232478,EXECUTE,13472,US,BACKEND,ROOT,RPC (execute) time
18159232478,EXECUTE,13085,US,BACKEND,ROOT,QNN accelerator (execute) time
18159232478,EXECUTE,12902,US,BACKEND,ROOT,Accelerator (execute) time
18159232478,EXECUTE,12437,US,BACKEND,ROOT,Accelerator (execute excluding wait) time
18159232478,EXECUTE,13532,US,BACKEND,ROOT,QNN (execute) time
18162717991,EXECUTE,15234,US,NETRUN,ROOT,Graph 2: prompt_ar128_cl1024_3_of_4
18162717991,EXECUTE,8,COUNT,BACKEND,ROOT,Number of HVX threads used
18162717991,EXECUTE,15135,US,BACKEND,ROOT,RPC (execute) time
18162717991,EXECUTE,12685,US,BACKEND,ROOT,QNN accelerator (execute) time
18162717991,EXECUTE,12505,US,BACKEND,ROOT,Accelerator (execute) time
18162717991,EXECUTE,12417,US,BACKEND,ROOT,Accelerator (execute excluding wait) time
18162717991,EXECUTE,15217,US,BACKEND,ROOT,QNN (execute) time
18164587733,EXECUTE,13080,US,NETRUN,ROOT,Graph 2: prompt_ar128_cl1024_3_of_4
18164587733,EXECUTE,8,COUNT,BACKEND,ROOT,Number of HVX threads used
18164587733,EXECUTE,13009,US,BACKEND,ROOT,RPC (execute) time
18164587733,EXECUTE,12696,US,BACKEND,ROOT,QNN accelerator (execute) time
18164587733,EXECUTE,12515,US,BACKEND,ROOT,Accelerator (execute) time
18164587733,EXECUTE,12427,US,BACKEND,ROOT,Accelerator (execute excluding wait) time
18164587733,EXECUTE,13065,US,BACKEND,ROOT,QNN (execute) time
18166528313,EXECUTE,13062,US,NETRUN,ROOT,Graph 2: prompt_ar128_cl1024_3_of_4
18166528313,EXECUTE,8,COUNT,BACKEND,ROOT,Number of HVX threads used
18166528313,EXECUTE,13003,US,BACKEND,ROOT,RPC (execute) time
18166528313,EXECUTE,12665,US,BACKEND,ROOT,QNN accelerator (execute) time
18166528313,EXECUTE,12483,US,BACKEND,ROOT,Accelerator (execute) time
18166528313,EXECUTE,12390,US,BACKEND,ROOT,Accelerator (execute excluding wait) time
18166528313,EXECUTE,13054,US,BACKEND,ROOT,QNN (execute) time
18168485151,EXECUTE,13044,US,NETRUN,ROOT,Graph 2: prompt_ar128_cl1024_3_of_4
18168485151,EXECUTE,8,COUNT,BACKEND,ROOT,Number of HVX threads used
18168485151,EXECUTE,12967,US,BACKEND,ROOT,RPC (execute) time
18168485151,EXECUTE,12677,US,BACKEND,ROOT,QNN accelerator (execute) time
18168485151,EXECUTE,12497,US,BACKEND,ROOT,Accelerator (execute) time
18168485151,EXECUTE,12398,US,BACKEND,ROOT,Accelerator (execute excluding wait) time
18168485151,EXECUTE,13029,US,BACKEND,ROOT,QNN (execute) time
18170374713,EXECUTE,13140,US,NETRUN,ROOT,Graph 2: prompt_ar128_cl1024_3_of_4
18170374713,EXECUTE,8,COUNT,BACKEND,ROOT,Number of HVX threads used
18170374713,EXECUTE,13089,US,BACKEND,ROOT,RPC (execute) time
18170374713,EXECUTE,12710,US,BACKEND,ROOT,QNN accelerator (execute) time
18170374713,EXECUTE,12531,US,BACKEND,ROOT,Accelerator (execute) time
18170374713,EXECUTE,12429,US,BACKEND,ROOT,Accelerator (execute excluding wait) time
18170374713,EXECUTE,13132,US,BACKEND,ROOT,QNN (execute) time
18159714948,EXECUTE,7564,US,NETRUN,ROOT,Graph 3: token_ar1_cl1024_3_of_4
18159714948,EXECUTE,8,COUNT,BACKEND,ROOT,Number of HVX threads used
18159714948,EXECUTE,7491,US,BACKEND,ROOT,RPC (execute) time
18159714948,EXECUTE,7282,US,BACKEND,ROOT,QNN accelerator (execute) time
18159714948,EXECUTE,7101,US,BACKEND,ROOT,Accelerator (execute) time
18159714948,EXECUTE,6987,US,BACKEND,ROOT,Accelerator (execute excluding wait) time
18159714948,EXECUTE,7551,US,BACKEND,ROOT,QNN (execute) time
18163041203,EXECUTE,8108,US,NETRUN,ROOT,Graph 3: token_ar1_cl1024_3_of_4
18163041203,EXECUTE,8,COUNT,BACKEND,ROOT,Number of HVX threads used
18163041203,EXECUTE,8047,US,BACKEND,ROOT,RPC (execute) time
18163041203,EXECUTE,7731,US,BACKEND,ROOT,QNN accelerator (execute) time
18163041203,EXECUTE,7554,US,BACKEND,ROOT,Accelerator (execute) time
18163041203,EXECUTE,7110,US,BACKEND,ROOT,Accelerator (execute excluding wait) time
18163041203,EXECUTE,8097,US,BACKEND,ROOT,QNN (execute) time
18164901145,EXECUTE,7665,US,NETRUN,ROOT,Graph 3: token_ar1_cl1024_3_of_4
18164901145,EXECUTE,8,COUNT,BACKEND,ROOT,Number of HVX threads used
18164901145,EXECUTE,7604,US,BACKEND,ROOT,RPC (execute) time
18164901145,EXECUTE,7313,US,BACKEND,ROOT,QNN accelerator (execute) time
18164901145,EXECUTE,7138,US,BACKEND,ROOT,Accelerator (execute) time
18164901145,EXECUTE,7042,US,BACKEND,ROOT,Accelerator (execute excluding wait) time
18164901145,EXECUTE,7654,US,BACKEND,ROOT,QNN (execute) time
18166906587,EXECUTE,8105,US,NETRUN,ROOT,Graph 3: token_ar1_cl1024_3_of_4
18166906587,EXECUTE,8,COUNT,BACKEND,ROOT,Number of HVX threads used
18166906587,EXECUTE,8026,US,BACKEND,ROOT,RPC (execute) time
18166906587,EXECUTE,7763,US,BACKEND,ROOT,QNN accelerator (execute) time
18166906587,EXECUTE,7583,US,BACKEND,ROOT,Accelerator (execute) time
18166906587,EXECUTE,7127,US,BACKEND,ROOT,Accelerator (execute excluding wait) time
18166906587,EXECUTE,8089,US,BACKEND,ROOT,QNN (execute) time
18168810913,EXECUTE,7694,US,NETRUN,ROOT,Graph 3: token_ar1_cl1024_3_of_4
18168810913,EXECUTE,8,COUNT,BACKEND,ROOT,Number of HVX threads used
18168810913,EXECUTE,7627,US,BACKEND,ROOT,RPC (execute) time
18168810913,EXECUTE,7353,US,BACKEND,ROOT,QNN accelerator (execute) time
18168810913,EXECUTE,7175,US,BACKEND,ROOT,Accelerator (execute) time
18168810913,EXECUTE,7072,US,BACKEND,ROOT,Accelerator (execute excluding wait) time
18168810913,EXECUTE,7684,US,BACKEND,ROOT,QNN (execute) time
18170693812,EXECUTE,8003,US,NETRUN,ROOT,Graph 3: token_ar1_cl1024_3_of_4
18170693812,EXECUTE,8,COUNT,BACKEND,ROOT,Number of HVX threads used
18170693812,EXECUTE,7944,US,BACKEND,ROOT,RPC (execute) time
18170693812,EXECUTE,7604,US,BACKEND,ROOT,QNN accelerator (execute) time
18170693812,EXECUTE,7426,US,BACKEND,ROOT,Accelerator (execute) time
18170693812,EXECUTE,6972,US,BACKEND,ROOT,Accelerator (execute excluding wait) time
18170693812,EXECUTE,7992,US,BACKEND,ROOT,QNN (execute) time
18159982309,EXECUTE,18469,US,NETRUN,ROOT,Graph 4: prompt_ar128_cl2048_3_of_4
18159982309,EXECUTE,8,COUNT,BACKEND,ROOT,Number of HVX threads used
18159982309,EXECUTE,18387,US,BACKEND,ROOT,RPC (execute) time
18159982309,EXECUTE,17995,US,BACKEND,ROOT,QNN accelerator (execute) time
18159982309,EXECUTE,17804,US,BACKEND,ROOT,Accelerator (execute) time
18159982309,EXECUTE,17342,US,BACKEND,ROOT,Accelerator (execute excluding wait) time
18159982309,EXECUTE,18451,US,BACKEND,ROOT,QNN (execute) time
18163080041,EXECUTE,18091,US,NETRUN,ROOT,Graph 4: prompt_ar128_cl2048_3_of_4
18163080041,EXECUTE,8,COUNT,BACKEND,ROOT,Number of HVX threads used
18163080041,EXECUTE,18016,US,BACKEND,ROOT,RPC (execute) time
18163080041,EXECUTE,17703,US,BACKEND,ROOT,QNN accelerator (execute) time
18163080041,EXECUTE,17520,US,BACKEND,ROOT,Accelerator (execute) time
18163080041,EXECUTE,17421,US,BACKEND,ROOT,Accelerator (execute excluding wait) time
18163080041,EXECUTE,18079,US,BACKEND,ROOT,QNN (execute) time
18164951442,EXECUTE,18070,US,NETRUN,ROOT,Graph 4: prompt_ar128_cl2048_3_of_4
18164951442,EXECUTE,8,COUNT,BACKEND,ROOT,Number of HVX threads used
18164951442,EXECUTE,17995,US,BACKEND,ROOT,RPC (execute) time
18164951442,EXECUTE,17635,US,BACKEND,ROOT,QNN accelerator (execute) time
18164951442,EXECUTE,17454,US,BACKEND,ROOT,Accelerator (execute) time
18164951442,EXECUTE,17358,US,BACKEND,ROOT,Accelerator (execute excluding wait) time
18164951442,EXECUTE,18057,US,BACKEND,ROOT,QNN (execute) time
18166944586,EXECUTE,18221,US,NETRUN,ROOT,Graph 4: prompt_ar128_cl2048_3_of_4
18166944586,EXECUTE,8,COUNT,BACKEND,ROOT,Number of HVX threads used
18166944586,EXECUTE,18151,US,BACKEND,ROOT,RPC (execute) time
18166944586,EXECUTE,17727,US,BACKEND,ROOT,QNN accelerator (execute) time
18166944586,EXECUTE,17539,US,BACKEND,ROOT,Accelerator (execute) time
18166944586,EXECUTE,17438,US,BACKEND,ROOT,Accelerator (execute excluding wait) time
18166944586,EXECUTE,18208,US,BACKEND,ROOT,QNN (execute) time
18168848627,EXECUTE,18099,US,NETRUN,ROOT,Graph 4: prompt_ar128_cl2048_3_of_4
18168848627,EXECUTE,8,COUNT,BACKEND,ROOT,Number of HVX threads used
18168848627,EXECUTE,18053,US,BACKEND,ROOT,RPC (execute) time
18168848627,EXECUTE,17742,US,BACKEND,ROOT,QNN accelerator (execute) time
18168848627,EXECUTE,17554,US,BACKEND,ROOT,Accelerator (execute) time
18168848627,EXECUTE,17448,US,BACKEND,ROOT,Accelerator (execute excluding wait) time
18168848627,EXECUTE,18093,US,BACKEND,ROOT,QNN (execute) time
18170735001,EXECUTE,18121,US,NETRUN,ROOT,Graph 4: prompt_ar128_cl2048_3_of_4
18170735001,EXECUTE,8,COUNT,BACKEND,ROOT,Number of HVX threads used
18170735001,EXECUTE,18064,US,BACKEND,ROOT,RPC (execute) time
18170735001,EXECUTE,17667,US,BACKEND,ROOT,QNN accelerator (execute) time
18170735001,EXECUTE,17481,US,BACKEND,ROOT,Accelerator (execute) time
18170735001,EXECUTE,17372,US,BACKEND,ROOT,Accelerator (execute excluding wait) time
18170735001,EXECUTE,18114,US,BACKEND,ROOT,QNN (execute) time
18160516121,EXECUTE,8078,US,NETRUN,ROOT,Graph 5: token_ar1_cl2048_3_of_4
18160516121,EXECUTE,8,COUNT,BACKEND,ROOT,Number of HVX threads used
18160516121,EXECUTE,8005,US,BACKEND,ROOT,RPC (execute) time
18160516121,EXECUTE,7788,US,BACKEND,ROOT,QNN accelerator (execute) time
18160516121,EXECUTE,7603,US,BACKEND,ROOT,Accelerator (execute) time
18160516121,EXECUTE,7493,US,BACKEND,ROOT,Accelerator (execute excluding wait) time
18160516121,EXECUTE,8067,US,BACKEND,ROOT,QNN (execute) time
18163421705,EXECUTE,8231,US,NETRUN,ROOT,Graph 5: token_ar1_cl2048_3_of_4
18163421705,EXECUTE,8,COUNT,BACKEND,ROOT,Number of HVX threads used
18163421705,EXECUTE,8168,US,BACKEND,ROOT,RPC (execute) time
18163421705,EXECUTE,7865,US,BACKEND,ROOT,QNN accelerator (execute) time
18163421705,EXECUTE,7683,US,BACKEND,ROOT,Accelerator (execute) time
18163421705,EXECUTE,7583,US,BACKEND,ROOT,Accelerator (execute excluding wait) time
18163421705,EXECUTE,8220,US,BACKEND,ROOT,QNN (execute) time
18165277437,EXECUTE,8567,US,NETRUN,ROOT,Graph 5: token_ar1_cl2048_3_of_4
18165277437,EXECUTE,8,COUNT,BACKEND,ROOT,Number of HVX threads used
18165277437,EXECUTE,8505,US,BACKEND,ROOT,RPC (execute) time
18165277437,EXECUTE,8156,US,BACKEND,ROOT,QNN accelerator (execute) time
18165277437,EXECUTE,7959,US,BACKEND,ROOT,Accelerator (execute) time
18165277437,EXECUTE,7508,US,BACKEND,ROOT,Accelerator (execute excluding wait) time
18165277437,EXECUTE,8555,US,BACKEND,ROOT,QNN (execute) time
18167277422,EXECUTE,8119,US,NETRUN,ROOT,Graph 5: token_ar1_cl2048_3_of_4
18167277422,EXECUTE,8,COUNT,BACKEND,ROOT,Number of HVX threads used
18167277422,EXECUTE,8058,US,BACKEND,ROOT,RPC (execute) time
18167277422,EXECUTE,7789,US,BACKEND,ROOT,QNN accelerator (execute) time
18167277422,EXECUTE,7613,US,BACKEND,ROOT,Accelerator (execute) time
18167277422,EXECUTE,7518,US,BACKEND,ROOT,Accelerator (execute excluding wait) time
18167277422,EXECUTE,8108,US,BACKEND,ROOT,QNN (execute) time
18169184742,EXECUTE,8489,US,NETRUN,ROOT,Graph 5: token_ar1_cl2048_3_of_4
18169184742,EXECUTE,8,COUNT,BACKEND,ROOT,Number of HVX threads used
18169184742,EXECUTE,8424,US,BACKEND,ROOT,RPC (execute) time
18169184742,EXECUTE,8125,US,BACKEND,ROOT,QNN accelerator (execute) time
18169184742,EXECUTE,7944,US,BACKEND,ROOT,Accelerator (execute) time
18169184742,EXECUTE,7490,US,BACKEND,ROOT,Accelerator (execute excluding wait) time
18169184742,EXECUTE,8476,US,BACKEND,ROOT,QNN (execute) time
18171065189,EXECUTE,8159,US,NETRUN,ROOT,Graph 5: token_ar1_cl2048_3_of_4
18171065189,EXECUTE,8,COUNT,BACKEND,ROOT,Number of HVX threads used
18171065189,EXECUTE,8100,US,BACKEND,ROOT,RPC (execute) time
18171065189,EXECUTE,7808,US,BACKEND,ROOT,QNN accelerator (execute) time
18171065189,EXECUTE,7627,US,BACKEND,ROOT,Accelerator (execute) time
18171065189,EXECUTE,7525,US,BACKEND,ROOT,Accelerator (execute excluding wait) time
18171065189,EXECUTE,8148,US,BACKEND,ROOT,QNN (execute) time
18160825218,EXECUTE,22236,US,NETRUN,ROOT,Graph 6: prompt_ar128_cl3072_3_of_4
18160825218,EXECUTE,8,COUNT,BACKEND,ROOT,Number of HVX threads used
18160825218,EXECUTE,22154,US,BACKEND,ROOT,RPC (execute) time
18160825218,EXECUTE,21757,US,BACKEND,ROOT,QNN accelerator (execute) time
18160825218,EXECUTE,21573,US,BACKEND,ROOT,Accelerator (execute) time
18160825218,EXECUTE,21097,US,BACKEND,ROOT,Accelerator (execute excluding wait) time
18160825218,EXECUTE,22220,US,BACKEND,ROOT,QNN (execute) time
18163476919,EXECUTE,22029,US,NETRUN,ROOT,Graph 6: prompt_ar128_cl3072_3_of_4
18163476919,EXECUTE,8,COUNT,BACKEND,ROOT,Number of HVX threads used
18163476919,EXECUTE,21970,US,BACKEND,ROOT,RPC (execute) time
18163476919,EXECUTE,21492,US,BACKEND,ROOT,QNN accelerator (execute) time
18163476919,EXECUTE,21307,US,BACKEND,ROOT,Accelerator (execute) time
18163476919,EXECUTE,21210,US,BACKEND,ROOT,Accelerator (execute excluding wait) time
18163476919,EXECUTE,22017,US,BACKEND,ROOT,QNN (execute) time
18165330943,EXECUTE,22081,US,NETRUN,ROOT,Graph 6: prompt_ar128_cl3072_3_of_4
18165330943,EXECUTE,8,COUNT,BACKEND,ROOT,Number of HVX threads used
18165330943,EXECUTE,22009,US,BACKEND,ROOT,RPC (execute) time
18165330943,EXECUTE,21551,US,BACKEND,ROOT,QNN accelerator (execute) time
18165330943,EXECUTE,21359,US,BACKEND,ROOT,Accelerator (execute) time
18165330943,EXECUTE,21260,US,BACKEND,ROOT,Accelerator (execute excluding wait) time
18165330943,EXECUTE,22067,US,BACKEND,ROOT,QNN (execute) time
18167333035,EXECUTE,22128,US,NETRUN,ROOT,Graph 6: prompt_ar128_cl3072_3_of_4
18167333035,EXECUTE,8,COUNT,BACKEND,ROOT,Number of HVX threads used
18167333035,EXECUTE,22067,US,BACKEND,ROOT,RPC (execute) time
18167333035,EXECUTE,21607,US,BACKEND,ROOT,QNN accelerator (execute) time
18167333035,EXECUTE,21422,US,BACKEND,ROOT,Accelerator (execute) time
18167333035,EXECUTE,21320,US,BACKEND,ROOT,Accelerator (execute excluding wait) time
18167333035,EXECUTE,22116,US,BACKEND,ROOT,QNN (execute) time
18169241404,EXECUTE,21941,US,NETRUN,ROOT,Graph 6: prompt_ar128_cl3072_3_of_4
18169241404,EXECUTE,8,COUNT,BACKEND,ROOT,Number of HVX threads used
18169241404,EXECUTE,21871,US,BACKEND,ROOT,RPC (execute) time
18169241404,EXECUTE,21507,US,BACKEND,ROOT,QNN accelerator (execute) time
18169241404,EXECUTE,21320,US,BACKEND,ROOT,Accelerator (execute) time
18169241404,EXECUTE,21217,US,BACKEND,ROOT,Accelerator (execute excluding wait) time
18169241404,EXECUTE,21929,US,BACKEND,ROOT,QNN (execute) time
18171120501,EXECUTE,22071,US,NETRUN,ROOT,Graph 6: prompt_ar128_cl3072_3_of_4
18171120501,EXECUTE,8,COUNT,BACKEND,ROOT,Number of HVX threads used
18171120501,EXECUTE,22000,US,BACKEND,ROOT,RPC (execute) time
18171120501,EXECUTE,21509,US,BACKEND,ROOT,QNN accelerator (execute) time
18171120501,EXECUTE,21316,US,BACKEND,ROOT,Accelerator (execute) time
18171120501,EXECUTE,21215,US,BACKEND,ROOT,Accelerator (execute excluding wait) time
18171120501,EXECUTE,22057,US,BACKEND,ROOT,QNN (execute) time
18161392966,EXECUTE,8950,US,NETRUN,ROOT,Graph 7: token_ar1_cl3072_3_of_4
18161392966,EXECUTE,8,COUNT,BACKEND,ROOT,Number of HVX threads used
18161392966,EXECUTE,8888,US,BACKEND,ROOT,RPC (execute) time
18161392966,EXECUTE,8736,US,BACKEND,ROOT,QNN accelerator (execute) time
18161392966,EXECUTE,8550,US,BACKEND,ROOT,Accelerator (execute) time
18161392966,EXECUTE,8432,US,BACKEND,ROOT,Accelerator (execute excluding wait) time
18161392966,EXECUTE,8940,US,BACKEND,ROOT,QNN (execute) time
18163811116,EXECUTE,9512,US,NETRUN,ROOT,Graph 7: token_ar1_cl3072_3_of_4
18163811116,EXECUTE,8,COUNT,BACKEND,ROOT,Number of HVX threads used
