input log file location, C:\Users\hotschmoe\Documents\GitHub\specula\results\qualcomm_dissect\prof\clean2\qnn-profiling-data_0.log
qnn-profile-viewer version, v2.45.40.260406130939
qnn-net-run version, v2.45.40.260406130939
Backend version, v2.45.40.260406130939
Msg Timestamp, Message, Time, Unit of Measurement, Timing Source, Event Level, Event Identifier
18012683872,EXECUTE,6677,US,BACKEND,ROOT,Accelerator (execute excluding wait) time
18012683872,EXECUTE,7689,US,BACKEND,ROOT,QNN (execute) time
17992951985,EXECUTE,13538,US,NETRUN,ROOT,Graph 2: prompt_ar128_cl1024_2_of_4
17992951985,EXECUTE,8,COUNT,BACKEND,ROOT,Number of HVX threads used
17992951985,EXECUTE,13452,US,BACKEND,ROOT,RPC (execute) time
17992951985,EXECUTE,13026,US,BACKEND,ROOT,QNN accelerator (execute) time
17992951985,EXECUTE,12843,US,BACKEND,ROOT,Accelerator (execute) time
17992951985,EXECUTE,12391,US,BACKEND,ROOT,Accelerator (execute excluding wait) time
17992951985,EXECUTE,13522,US,BACKEND,ROOT,QNN (execute) time
17997074099,EXECUTE,13106,US,NETRUN,ROOT,Graph 2: prompt_ar128_cl1024_2_of_4
17997074099,EXECUTE,8,COUNT,BACKEND,ROOT,Number of HVX threads used
17997074099,EXECUTE,13043,US,BACKEND,ROOT,RPC (execute) time
17997074099,EXECUTE,12721,US,BACKEND,ROOT,QNN accelerator (execute) time
17997074099,EXECUTE,12538,US,BACKEND,ROOT,Accelerator (execute) time
17997074099,EXECUTE,12438,US,BACKEND,ROOT,Accelerator (execute excluding wait) time
17997074099,EXECUTE,13096,US,BACKEND,ROOT,QNN (execute) time
17999332519,EXECUTE,13176,US,NETRUN,ROOT,Graph 2: prompt_ar128_cl1024_2_of_4
17999332519,EXECUTE,8,COUNT,BACKEND,ROOT,Number of HVX threads used
17999332519,EXECUTE,12997,US,BACKEND,ROOT,RPC (execute) time
17999332519,EXECUTE,12676,US,BACKEND,ROOT,QNN accelerator (execute) time
17999332519,EXECUTE,12495,US,BACKEND,ROOT,Accelerator (execute) time
17999332519,EXECUTE,12398,US,BACKEND,ROOT,Accelerator (execute excluding wait) time
17999332519,EXECUTE,13163,US,BACKEND,ROOT,QNN (execute) time
18001239428,EXECUTE,12864,US,NETRUN,ROOT,Graph 2: prompt_ar128_cl1024_2_of_4
18001239428,EXECUTE,8,COUNT,BACKEND,ROOT,Number of HVX threads used
18001239428,EXECUTE,12798,US,BACKEND,ROOT,RPC (execute) time
18001239428,EXECUTE,12677,US,BACKEND,ROOT,QNN accelerator (execute) time
18001239428,EXECUTE,12496,US,BACKEND,ROOT,Accelerator (execute) time
18001239428,EXECUTE,12394,US,BACKEND,ROOT,Accelerator (execute excluding wait) time
18001239428,EXECUTE,12853,US,BACKEND,ROOT,QNN (execute) time
18003155646,EXECUTE,13131,US,NETRUN,ROOT,Graph 2: prompt_ar128_cl1024_2_of_4
18003155646,EXECUTE,8,COUNT,BACKEND,ROOT,Number of HVX threads used
18003155646,EXECUTE,13058,US,BACKEND,ROOT,RPC (execute) time
18003155646,EXECUTE,12697,US,BACKEND,ROOT,QNN accelerator (execute) time
18003155646,EXECUTE,12517,US,BACKEND,ROOT,Accelerator (execute) time
18003155646,EXECUTE,12416,US,BACKEND,ROOT,Accelerator (execute excluding wait) time
18003155646,EXECUTE,13121,US,BACKEND,ROOT,QNN (execute) time
18005073032,EXECUTE,13082,US,NETRUN,ROOT,Graph 2: prompt_ar128_cl1024_2_of_4
18005073032,EXECUTE,8,COUNT,BACKEND,ROOT,Number of HVX threads used
18005073032,EXECUTE,13015,US,BACKEND,ROOT,RPC (execute) time
18005073032,EXECUTE,12633,US,BACKEND,ROOT,QNN accelerator (execute) time
18005073032,EXECUTE,12451,US,BACKEND,ROOT,Accelerator (execute) time
18005073032,EXECUTE,12353,US,BACKEND,ROOT,Accelerator (execute excluding wait) time
18005073032,EXECUTE,13070,US,BACKEND,ROOT,QNN (execute) time
18006991356,EXECUTE,13069,US,NETRUN,ROOT,Graph 2: prompt_ar128_cl1024_2_of_4
18006991356,EXECUTE,8,COUNT,BACKEND,ROOT,Number of HVX threads used
18006991356,EXECUTE,12997,US,BACKEND,ROOT,RPC (execute) time
18006991356,EXECUTE,12678,US,BACKEND,ROOT,QNN accelerator (execute) time
18006991356,EXECUTE,12493,US,BACKEND,ROOT,Accelerator (execute) time
18006991356,EXECUTE,12393,US,BACKEND,ROOT,Accelerator (execute excluding wait) time
18006991356,EXECUTE,13055,US,BACKEND,ROOT,QNN (execute) time
18008896936,EXECUTE,13148,US,NETRUN,ROOT,Graph 2: prompt_ar128_cl1024_2_of_4
18008896936,EXECUTE,8,COUNT,BACKEND,ROOT,Number of HVX threads used
18008896936,EXECUTE,13078,US,BACKEND,ROOT,RPC (execute) time
18008896936,EXECUTE,12689,US,BACKEND,ROOT,QNN accelerator (execute) time
18008896936,EXECUTE,12504,US,BACKEND,ROOT,Accelerator (execute) time
18008896936,EXECUTE,12402,US,BACKEND,ROOT,Accelerator (execute excluding wait) time
18008896936,EXECUTE,13134,US,BACKEND,ROOT,QNN (execute) time
18010801462,EXECUTE,13138,US,NETRUN,ROOT,Graph 2: prompt_ar128_cl1024_2_of_4
18010801462,EXECUTE,8,COUNT,BACKEND,ROOT,Number of HVX threads used
18010801462,EXECUTE,13064,US,BACKEND,ROOT,RPC (execute) time
18010801462,EXECUTE,12665,US,BACKEND,ROOT,QNN accelerator (execute) time
18010801462,EXECUTE,12489,US,BACKEND,ROOT,Accelerator (execute) time
18010801462,EXECUTE,12391,US,BACKEND,ROOT,Accelerator (execute excluding wait) time
18010801462,EXECUTE,13122,US,BACKEND,ROOT,QNN (execute) time
18012718397,EXECUTE,13097,US,NETRUN,ROOT,Graph 2: prompt_ar128_cl1024_2_of_4
18012718397,EXECUTE,8,COUNT,BACKEND,ROOT,Number of HVX threads used
18012718397,EXECUTE,13041,US,BACKEND,ROOT,RPC (execute) time
18012718397,EXECUTE,12721,US,BACKEND,ROOT,QNN accelerator (execute) time
18012718397,EXECUTE,12540,US,BACKEND,ROOT,Accelerator (execute) time
18012718397,EXECUTE,12442,US,BACKEND,ROOT,Accelerator (execute excluding wait) time
18012718397,EXECUTE,13087,US,BACKEND,ROOT,QNN (execute) time
17993435273,EXECUTE,7563,US,NETRUN,ROOT,Graph 3: token_ar1_cl1024_2_of_4
17993435273,EXECUTE,8,COUNT,BACKEND,ROOT,Number of HVX threads used
17993435273,EXECUTE,7501,US,BACKEND,ROOT,RPC (execute) time
17993435273,EXECUTE,7291,US,BACKEND,ROOT,QNN accelerator (execute) time
