backend,pp_mode,pp_tokens,pp_ar128_calls,pp_ar1_steps,tg_tokens,pp_wall_s,pp_ar128_wall_s,pp_ar1_wall_s,tg_wall_s,compute_wall_s,swap_wall_s,total_wall_s,ar128_load_s,ar128_teardown_s,ar1_load_s,ar128_per_part_s,ar1_per_part_s,pp_tps,tg_tps,pp_median_ms,pp_ar128_median_ms,pp_ar1_median_ms,tg_median_ms,mwh_before,mwh_after,mwh_drop,mean_w,j_per_tok,power_state,tag,ctx_tier,note
npu-ortqnn,ar1,256,0,256,128,18.59522790007759,0.0,18.59522790007759,8.54977159993723,27.14499950001482,27.234769299975596,54.379768799990416,0.0,0.0,27.234769299975596,,3.32;5.29;5.98;12.65,13.76697297691801,14.971160165370936,66.8180999928154,0.0,66.8180999928154,62.71375005599111,,,,,,ac,npuconc4_stream3_2026-04-25_v3_ac,512,AR128 swap-mode prefill + AR1 decode + IOBinding; ORT-QNN 1.24.4
