backend,pp_mode,pp_tokens,pp_ar128_calls,pp_ar1_steps,tg_tokens,pp_wall_s,pp_ar128_wall_s,pp_ar1_wall_s,tg_wall_s,compute_wall_s,swap_wall_s,total_wall_s,ar128_load_s,ar128_teardown_s,ar1_load_s,ar128_per_part_s,ar1_per_part_s,pp_tps,tg_tps,pp_median_ms,pp_ar128_median_ms,pp_ar1_median_ms,tg_median_ms,mwh_before,mwh_after,mwh_drop,mean_w,j_per_tok,power_state,tag,ctx_tier,note
npu-ortqnn,ar128,3584,28,0,256,2.9006931000039913,2.9006931000039913,0.0,12.5712152000051,15.47190830000909,21.073986700001115,36.545895000010205,9.194585400000506,2.4461149999988265,9.433286300001782,1.11;1.59;2.73;3.77,1.10;1.58;2.76;3.99,1235.5667685061437,20.36398199594071,100.18649999983609,100.18649999983609,0.0,46.99079999772948,,,,,,ac,cl4096_pp3584_tg256_2026-05-13,4096,AR128 swap-mode prefill + AR1 decode + IOBinding; ORT-QNN 1.24.4
