timestamp,target,draft,backend,threads,draft_max,n_predict_req,prompt_idx,n_drafted,n_accept,accept_pct,decoded_tokens,decoded_seconds,decoded_tok_per_sec,encoded_tok_per_sec,wallclock_s
2026-04-22T22:36:20.575329-07:00,Qwen3-8B-Q4_K_M.gguf,qwen3_0_6b_draft_v81_ctx256.pathb.bin,npu-draft+cpu-target,18,3,200,6,243,122,50.206,203,19.816,10.244,0.0,19.9
2026-04-22T22:36:43.931816-07:00,Qwen3-8B-Q4_K_M.gguf,qwen3_0_6b_draft_v81_ctx256.pathb.bin,npu-draft+cpu-target,18,4,200,6,296,128,43.243,202,23.281,8.677,0.0,23.36
2026-04-22T22:37:27.387497-07:00,Qwen3-8B-Q4_K_M.gguf,qwen3_0_6b_draft_v81_ctx256.pathb.bin,npu-draft+cpu-target,18,8,200,6,520,140,26.923,205,43.342,4.73,0.0,43.46
2026-04-22T22:37:42.521293-07:00,Qwen3-8B-Q4_K_M.gguf,qwen3_0_6b_draft_v81_ctx256.pathb.bin,npu-draft+cpu-target,18,2,200,7,158,121,76.582,200,15.04,13.298,0.0,15.13
2026-04-22T22:37:59.437745-07:00,Qwen3-8B-Q4_K_M.gguf,qwen3_0_6b_draft_v81_ctx256.pathb.bin,npu-draft+cpu-target,18,3,200,7,195,135,69.231,200,16.816,11.894,0.0,16.92
2026-04-22T22:38:18.302460-07:00,Qwen3-8B-Q4_K_M.gguf,qwen3_0_6b_draft_v81_ctx256.pathb.bin,npu-draft+cpu-target,18,4,200,7,228,143,62.719,200,18.769,10.656,0.0,18.86
2026-04-22T22:38:45.472646-07:00,Qwen3-8B-Q4_K_M.gguf,qwen3_0_6b_draft_v81_ctx256.pathb.bin,npu-draft+cpu-target,18,8,200,7,328,159,48.476,200,27.046,7.395,0.0,27.17
2026-04-22T22:38:59.896129-07:00,Qwen3-8B-Q4_K_M.gguf,qwen3_0_6b_draft_v81_ctx256.pathb.bin,npu-draft+cpu-target,18,2,200,8,144,129,89.583,201,14.337,14.02,0.0,14.42
2026-04-22T22:39:16.011639-07:00,Qwen3-8B-Q4_K_M.gguf,qwen3_0_6b_draft_v81_ctx256.pathb.bin,npu-draft+cpu-target,18,3,200,8,183,142,77.596,203,16.025,12.668,0.0,16.12
2026-04-22T22:39:34.219256-07:00,Qwen3-8B-Q4_K_M.gguf,qwen3_0_6b_draft_v81_ctx256.pathb.bin,npu-draft+cpu-target,18,4,200,8,220,148,67.273,203,18.135,11.194,0.0,18.22
2026-04-22T22:39:57.175857-07:00,Qwen3-8B-Q4_K_M.gguf,qwen3_0_6b_draft_v81_ctx256.pathb.bin,npu-draft+cpu-target,18,8,200,8,280,166,59.286,201,22.819,8.809,0.0,22.94
2026-04-22T22:40:12.596780-07:00,Qwen3-8B-Q4_K_M.gguf,qwen3_0_6b_draft_v81_ctx256.pathb.bin,npu-draft+cpu-target,18,2,200,9,164,118,71.951,200,15.323,13.052,0.0,15.42
2026-04-22T22:40:31.081358-07:00,Qwen3-8B-Q4_K_M.gguf,qwen3_0_6b_draft_v81_ctx256.pathb.bin,npu-draft+cpu-target,18,3,200,9,219,127,57.991,200,18.398,10.871,0.0,18.48
2026-04-22T22:40:51.409281-07:00,Qwen3-8B-Q4_K_M.gguf,qwen3_0_6b_draft_v81_ctx256.pathb.bin,npu-draft+cpu-target,18,4,200,9,252,137,54.365,200,20.202,9.9,0.0,20.33
2026-04-22T22:41:21.550604-07:00,Qwen3-8B-Q4_K_M.gguf,qwen3_0_6b_draft_v81_ctx256.pathb.bin,npu-draft+cpu-target,18,8,200,9,368,154,41.848,200,30.038,6.658,0.0,30.15
