backend,pp_mode,pp_tokens,pp_ar128_calls,pp_ar1_steps,tg_tokens,pp_wall_s,pp_ar128_wall_s,pp_ar1_wall_s,tg_wall_s,compute_wall_s,swap_wall_s,total_wall_s,ar128_load_s,ar128_teardown_s,ar1_load_s,ar128_per_part_s,ar1_per_part_s,pp_tps,tg_tps,pp_median_ms,pp_ar128_median_ms,pp_ar1_median_ms,tg_median_ms,mwh_before,mwh_after,mwh_drop,mean_w,j_per_tok,power_state,tag,ctx_tier,note
npu-ortqnn,ar1,256,0,256,128,17.44306229997892,0.0,17.44306229997892,8.423145000007935,25.866207299986854,17.851011299993843,43.7172185999807,0.0,0.0,17.851011299993843,,2.10;3.08;5.08;7.59,14.67632205844437,15.19622421315072,64.46520000463352,0.0,64.46520000463352,63.14644997473806,,,,,,ac,npuconc2_stream1_2026-04-25_ac,512,AR128 swap-mode prefill + AR1 decode + IOBinding; ORT-QNN 1.24.4
