backend,pp_tokens,tg_tokens,pp_wall_s,tg_wall_s,pp_tps,tg_tps,pp_median_ms,tg_median_ms,load_s,mwh_before,mwh_after,mwh_drop,mean_w,j_per_tok,power_state,tag,ctx_tier,note
npu-ortqnn-ar1,256,128,25.553181499941275,12.008131199982017,10.018321984704265,10.659443827545095,93.03709998494014,90.83185001509264,20.94903380004689,,,,,,ac,npuconc4_stream2_2026-04-25_ac,512,"AR1 prefill + AR1 decode; same binary as Genie, driven through ORT-QNN 1.24.4"
