backend,pp_mode,pp_tokens,pp_ar128_calls,pp_ar1_steps,tg_tokens,pp_wall_s,pp_ar128_wall_s,pp_ar1_wall_s,tg_wall_s,compute_wall_s,swap_wall_s,total_wall_s,ar128_load_s,ar128_teardown_s,ar1_load_s,ar128_per_part_s,ar1_per_part_s,pp_tps,tg_tps,pp_median_ms,pp_ar128_median_ms,pp_ar1_median_ms,tg_median_ms,mwh_before,mwh_after,mwh_drop,mean_w,j_per_tok,power_state,tag,ctx_tier,note
npu-ortqnn,ar128,128,1,0,128,0.06746179994661361,0.06746179994661361,0.0,4.603242799988948,4.670704599935561,35.925952399964444,40.596656999900006,14.83887859992683,6.28036420000717,14.806709600030445,1.61;2.35;4.42;6.46,1.62;2.35;4.43;6.40,1897.370068709903,27.806484593927422,66.82860001455992,66.82860001455992,0.0,36.914900003466755,,,,,,ac,sweep_pp128_ar128,512,AR128 swap-mode prefill + AR1 decode + IOBinding; ORT-QNN 1.24.4
