backend,pp_mode,pp_tokens,pp_ar128_calls,pp_ar1_steps,tg_tokens,pp_wall_s,pp_ar128_wall_s,pp_ar1_wall_s,tg_wall_s,compute_wall_s,swap_wall_s,total_wall_s,ar128_load_s,ar128_teardown_s,ar1_load_s,ar128_per_part_s,ar1_per_part_s,pp_tps,tg_tps,pp_median_ms,pp_ar128_median_ms,pp_ar1_median_ms,tg_median_ms,mwh_before,mwh_after,mwh_drop,mean_w,j_per_tok,power_state,tag,ctx_tier,note
npu-ortqnn,ar1,256,0,256,128,9.396824299998116,0.0,9.396824299998116,4.701245400006883,14.098069700004999,8.552120399996056,22.650190100001055,0.0,0.0,8.552120399996056,,1.58;1.51;2.07;3.37,27.243246423161423,27.22682802301973,36.39425000437768,0.0,36.39425000437768,35.950950004917104,,,,,,ac,2026-04-27_sq5_cl1024_ac_ar1,1024,AR128 swap-mode prefill + AR1 decode + IOBinding; ORT-QNN 1.24.4
