backend,pp_mode,pp_tokens,pp_ar128_calls,pp_ar1_steps,tg_tokens,pp_wall_s,pp_ar128_wall_s,pp_ar1_wall_s,tg_wall_s,compute_wall_s,swap_wall_s,total_wall_s,ar128_load_s,ar128_teardown_s,ar1_load_s,ar128_per_part_s,ar1_per_part_s,pp_tps,tg_tps,pp_median_ms,pp_ar128_median_ms,pp_ar1_median_ms,tg_median_ms,mwh_before,mwh_after,mwh_drop,mean_w,j_per_tok,power_state,tag,ctx_tier,note
npu-ortqnn,ar128,256,2,0,128,0.15957329998491332,0.15957329998491332,0.0,5.467934200016316,5.627507500001229,32.02699069993105,37.65449819993228,13.954817999969237,3.937881699996069,14.134290999965742,1.62;2.18;4.39;5.72,1.46;2.24;4.70;5.68,1604.2784101363025,23.40920635065763,79.21639998676255,79.21639998676255,0.0,41.243250016123056,,,,,,ac,2026-05-21_ctrl,512,AR128 swap-mode prefill + AR1 decode + IOBinding; ORT-QNN 1.24.4
