backend,pp_mode,pp_tokens,pp_ar128_calls,pp_ar1_steps,tg_tokens,pp_wall_s,pp_ar128_wall_s,pp_ar1_wall_s,tg_wall_s,compute_wall_s,swap_wall_s,total_wall_s,ar128_load_s,ar128_teardown_s,ar1_load_s,ar128_per_part_s,ar1_per_part_s,pp_tps,tg_tps,pp_median_ms,pp_ar128_median_ms,pp_ar1_median_ms,tg_median_ms,mwh_before,mwh_after,mwh_drop,mean_w,j_per_tok,power_state,tag,ctx_tier,note
npu-ortqnn,ar128,512,4,0,128,0.3141751000075601,0.3141751000075601,0.0,5.065610200006631,5.379785300014191,17.39593679999234,22.775722100006533,7.954501500003971,1.6811737999960314,7.760261499992339,0.98;1.52;2.28;3.16,0.94;1.45;2.25;3.12,1629.6644768719086,25.2684266941488,77.47129999916069,77.47129999916069,0.0,40.851699995982926,,,,,,ac,2026-04-27_sq5_cl2048_ac_ar128swap_pp1024,2048,AR128 swap-mode prefill + AR1 decode + IOBinding; ORT-QNN 1.24.4
