backend,pp_mode,pp_tokens,pp_ar128_calls,pp_ar1_steps,tg_tokens,pp_wall_s,pp_ar128_wall_s,pp_ar1_wall_s,tg_wall_s,compute_wall_s,swap_wall_s,total_wall_s,ar128_load_s,ar128_teardown_s,ar1_load_s,ar128_per_part_s,ar1_per_part_s,pp_tps,tg_tps,pp_median_ms,pp_ar128_median_ms,pp_ar1_median_ms,tg_median_ms,mwh_before,mwh_after,mwh_drop,mean_w,j_per_tok,power_state,tag,ctx_tier,note
npu-ortqnn,ar128+ar1tail,1958,15,38,512,3.40326369999093,1.4918320999931893,1.9114315999977407,25.327944700002263,28.731208399993193,21.474856299995736,50.20606469998893,9.474411700000928,2.5201156999974046,9.480328899997403,1.14;1.58;2.75;4.00,1.09;1.56;2.79;4.04,575.3300868237799,20.214826195508643,96.62440000101924,96.62440000101924,47.22255000160658,47.055300001375144,,,,,,ac,cl4096_pp3072_tg512_2026-05-13,4096,AR128 swap-mode prefill + AR1 decode + IOBinding; ORT-QNN 1.24.4
