backend,pp_mode,pp_tokens,pp_ar128_calls,pp_ar1_steps,tg_tokens,pp_wall_s,pp_ar128_wall_s,pp_ar1_wall_s,tg_wall_s,compute_wall_s,swap_wall_s,total_wall_s,ar128_load_s,ar128_teardown_s,ar1_load_s,ar128_per_part_s,ar1_per_part_s,pp_tps,tg_tps,pp_median_ms,pp_ar128_median_ms,pp_ar1_median_ms,tg_median_ms,mwh_before,mwh_after,mwh_drop,mean_w,j_per_tok,power_state,tag,ctx_tier,note
npu-ortqnn,ar128,384,3,0,127,0.19087669998407364,0.19087669998407364,0.0,4.512253700057045,4.703130400041118,35.9881690001348,40.69129940017592,14.898495700093918,6.308602400007658,14.781070900033228,1.62;2.35;4.46;6.46,1.64;2.32;4.43;6.40,2011.769901889755,28.145580555099205,58.731499942950904,58.731499942950904,0.0,36.830400000326335,,,,,,ac,sweep_pp384_ar128,512,AR128 swap-mode prefill + AR1 decode + IOBinding; ORT-QNN 1.24.4
