timestamp,target,draft,backend,threads,draft_max,n_predict_req,prompt_idx,n_drafted,n_accept,accept_pct,decoded_tokens,decoded_seconds,decoded_tok_per_sec,encoded_tok_per_sec,wallclock_s
2026-04-20T13:15:05.0752904-07:00,Qwen3-8B-Q4_K_M.gguf,Qwen3-0.6B-Q8_0.gguf,cpu,18,2,256,0,192,162,84.375,259,8.306,31.183,98.857,13.11
2026-04-20T13:15:18.1936233-07:00,Qwen3-8B-Q4_K_M.gguf,Qwen3-0.6B-Q8_0.gguf,cpu,18,2,256,1,182,165,90.659,257,8.204,31.327,118.721,13.1
2026-04-20T13:15:31.2897805-07:00,Qwen3-8B-Q4_K_M.gguf,Qwen3-0.6B-Q8_0.gguf,cpu,18,2,256,2,184,164,89.130,257,8.472,30.336,121.419,13.08
2026-04-20T13:15:45.3898875-07:00,Qwen3-8B-Q4_K_M.gguf,Qwen3-0.6B-Q8_0.gguf,cpu,18,2,256,3,192,162,84.375,259,8.636,29.991,110.119,14.08
2026-04-20T13:15:59.4888405-07:00,Qwen3-8B-Q4_K_M.gguf,Qwen3-0.6B-Q8_0.gguf,cpu,18,2,256,4,198,159,80.303,259,8.948,28.945,107.622,14.09
2026-04-20T13:16:13.5585896-07:00,Qwen3-8B-Q4_K_M.gguf,Qwen3-0.6B-Q8_0.gguf,cpu,18,2,256,5,212,151,71.226,258,9.246,27.904,110.845,14.06
2026-04-20T13:16:27.6712076-07:00,Qwen3-8B-Q4_K_M.gguf,Qwen3-0.6B-Q8_0.gguf,cpu,18,2,256,6,210,151,71.905,257,9.098,28.249,112.283,14.1
2026-04-20T13:16:40.7604301-07:00,Qwen3-8B-Q4_K_M.gguf,Qwen3-0.6B-Q8_0.gguf,cpu,18,2,256,7,188,162,86.170,257,8.198,31.349,108.732,13.07
2026-04-20T13:16:53.8701009-07:00,Qwen3-8B-Q4_K_M.gguf,Qwen3-0.6B-Q8_0.gguf,cpu,18,2,256,8,184,165,89.674,258,8.226,31.363,120.252,13.1
2026-04-20T13:17:07.9853069-07:00,Qwen3-8B-Q4_K_M.gguf,Qwen3-0.6B-Q8_0.gguf,cpu,18,2,256,9,206,154,74.757,258,9.003,28.656,119.340,14.12
2026-04-20T13:17:19.0535257-07:00,Qwen3-8B-Q4_K_M.gguf,Qwen3-0.6B-Q8_0.gguf,cpu,18,3,256,0,234,181,77.350,260,6.543,39.735,103.388,11.06
2026-04-20T13:17:30.1731366-07:00,Qwen3-8B-Q4_K_M.gguf,Qwen3-0.6B-Q8_0.gguf,cpu,18,3,256,1,216,186,86.111,259,6.324,40.955,127.562,11.09
2026-04-20T13:17:41.2538451-07:00,Qwen3-8B-Q4_K_M.gguf,Qwen3-0.6B-Q8_0.gguf,cpu,18,3,256,2,222,185,83.333,260,6.155,42.242,138.635,11.07
2026-04-20T13:17:52.3457631-07:00,Qwen3-8B-Q4_K_M.gguf,Qwen3-0.6B-Q8_0.gguf,cpu,18,3,256,3,225,181,80.444,257,6.505,39.510,119.855,11.07
2026-04-20T13:18:03.4357381-07:00,Qwen3-8B-Q4_K_M.gguf,Qwen3-0.6B-Q8_0.gguf,cpu,18,3,256,4,240,176,73.333,257,6.560,39.178,120.089,11.09
2026-04-20T13:18:13.5214550-07:00,Qwen3-8B-Q4_K_M.gguf,Qwen3-0.6B-Q8_0.gguf,cpu,18,3,256,5,204,188,92.157,257,5.644,45.539,119.200,10.06
2026-04-20T13:18:25.5822159-07:00,Qwen3-8B-Q4_K_M.gguf,Qwen3-0.6B-Q8_0.gguf,cpu,18,3,256,6,258,170,65.891,257,7.657,33.564,116.369,12.05
2026-04-20T13:18:36.6566924-07:00,Qwen3-8B-Q4_K_M.gguf,Qwen3-0.6B-Q8_0.gguf,cpu,18,3,256,7,225,184,81.778,260,6.149,42.281,115.644,11.07
2026-04-20T13:18:47.7603408-07:00,Qwen3-8B-Q4_K_M.gguf,Qwen3-0.6B-Q8_0.gguf,cpu,18,3,256,8,222,183,82.432,258,6.105,42.262,131.073,11.08
2026-04-20T13:18:59.8453019-07:00,Qwen3-8B-Q4_K_M.gguf,Qwen3-0.6B-Q8_0.gguf,cpu,18,3,256,9,240,176,73.333,257,7.020,36.609,125.267,12.08
