backend,pp_mode,pp_tokens,pp_ar128_calls,pp_ar1_steps,tg_tokens,pp_wall_s,pp_ar128_wall_s,pp_ar1_wall_s,tg_wall_s,compute_wall_s,swap_wall_s,total_wall_s,ar128_load_s,ar128_teardown_s,ar1_load_s,ar128_per_part_s,ar1_per_part_s,pp_tps,tg_tps,pp_median_ms,pp_ar128_median_ms,pp_ar1_median_ms,tg_median_ms,mwh_before,mwh_after,mwh_drop,mean_w,j_per_tok,power_state,tag,ctx_tier,note
npu-ortqnn,ar128,256,2,0,128,0.12082159996498376,0.12082159996498376,0.0,5.067677899962291,5.188499499927275,42.72388500010129,47.912384500028566,18.006501400028355,6.562445500050671,18.154938100022264,1.83;2.80;5.27;8.11,1.89;2.80;5.29;8.17,2118.826435622383,25.258116740401448,59.93575003230944,59.93575003230944,0.0,39.305999991483986,71170,71170,0,9.446,0.12763168301123187,bat,2026-04-25_bat,512,AR128 swap-mode prefill + AR1 decode + IOBinding; ORT-QNN 1.24.4
