backend,pp_mode,pp_tokens,pp_ar128_calls,pp_ar1_steps,tg_tokens,pp_wall_s,pp_ar128_wall_s,pp_ar1_wall_s,tg_wall_s,compute_wall_s,swap_wall_s,total_wall_s,ar128_load_s,ar128_teardown_s,ar1_load_s,ar128_per_part_s,ar1_per_part_s,pp_tps,tg_tps,pp_median_ms,pp_ar128_median_ms,pp_ar1_median_ms,tg_median_ms,mwh_before,mwh_after,mwh_drop,mean_w,j_per_tok,power_state,tag,ctx_tier,note
npu-ortqnn,ar128,256,2,0,128,0.1148488000035286,0.1148488000035286,0.0,4.633032800047658,4.747881600051187,36.4126584000187,41.160540000069886,14.994226800044999,6.414131799945608,15.004299800028093,1.64;2.36;4.48;6.51,1.66;2.39;4.48;6.48,2229.0176300678345,27.627691303779095,56.97304999921471,56.97304999921471,0.0,37.108899967279285,,,,,,ac,sweep_pp256_ar128,512,AR128 swap-mode prefill + AR1 decode + IOBinding; ORT-QNN 1.24.4
