backend,pp_mode,pp_tokens,pp_ar128_calls,pp_ar1_steps,tg_tokens,pp_wall_s,pp_ar128_wall_s,pp_ar1_wall_s,tg_wall_s,compute_wall_s,swap_wall_s,total_wall_s,ar128_load_s,ar128_teardown_s,ar1_load_s,ar128_per_part_s,ar1_per_part_s,pp_tps,tg_tps,pp_median_ms,pp_ar128_median_ms,pp_ar1_median_ms,tg_median_ms,mwh_before,mwh_after,mwh_drop,mean_w,j_per_tok,power_state,tag,ctx_tier,note
npu-ortqnn,ar1,256,0,256,128,9.394610399962403,0.0,9.394610399962403,4.792617099941708,14.187227499904111,14.93049970001448,29.11772719991859,0.0,0.0,14.93049970001448,,1.62;2.34;4.49;6.48,27.24966646844924,26.707745962337956,37.5096500501968,0.0,37.5096500501968,37.24870004225522,,,,,,ac,sweep_pp256_ar1,512,AR128 swap-mode prefill + AR1 decode + IOBinding; ORT-QNN 1.24.4
