backend,pp_mode,pp_tokens,pp_ar128_calls,pp_ar1_steps,tg_tokens,pp_wall_s,pp_ar128_wall_s,pp_ar1_wall_s,tg_wall_s,compute_wall_s,swap_wall_s,total_wall_s,ar128_load_s,ar128_teardown_s,ar1_load_s,ar128_per_part_s,ar1_per_part_s,pp_tps,tg_tps,pp_median_ms,pp_ar128_median_ms,pp_ar1_median_ms,tg_median_ms,mwh_before,mwh_after,mwh_drop,mean_w,j_per_tok,power_state,tag,ctx_tier,note
npu-ortqnn,ar128,256,2,0,128,0.11812970000028145,0.11812970000028145,0.0,4.4086067999996885,4.52673649999997,17.409452899997632,21.936189399997602,7.782557999998971,1.5727120999999897,8.05418279999867,1.10;1.41;2.25;3.02,0.98;1.48;2.42;3.18,2167.1095414564675,29.034115721095617,58.593650000148045,58.593650000148045,0.0,34.96319999976549,,,,,,ac,2026-05-12_ac,512,AR128 swap-mode prefill + AR1 decode + IOBinding; ORT-QNN 1.24.4
