backend,pp_mode,pp_tokens,pp_ar128_calls,pp_ar1_steps,tg_tokens,pp_wall_s,pp_ar128_wall_s,pp_ar1_wall_s,tg_wall_s,compute_wall_s,swap_wall_s,total_wall_s,ar128_load_s,ar128_teardown_s,ar1_load_s,ar128_per_part_s,ar1_per_part_s,pp_tps,tg_tps,pp_median_ms,pp_ar128_median_ms,pp_ar1_median_ms,tg_median_ms,mwh_before,mwh_after,mwh_drop,mean_w,j_per_tok,power_state,tag,ctx_tier,note
npu-ortqnn,ar1,128,0,128,128,4.728075299994089,0.0,4.728075299994089,4.6309283000882715,9.35900360008236,14.790242799906991,24.14924639998935,0.0,0.0,14.790242799906991,,1.66;2.34;4.38;6.41,27.072326872662124,27.640246556518733,37.50350006157532,0.0,37.50350006157532,37.42419998161495,,,,,,ac,sweep_pp128_ar1,512,AR128 swap-mode prefill + AR1 decode + IOBinding; ORT-QNN 1.24.4
