timestamp,target,draft,backend,threads,draft_max,n_predict_req,prompt_idx,n_drafted,n_accept,accept_pct,decoded_tokens,decoded_seconds,decoded_tok_per_sec,encoded_tok_per_sec,wallclock_s
2026-04-20T13:38:20.3914051-07:00,Qwen3-8B-Q4_K_M.gguf,Qwen3-0.6B-Q8_0.gguf,opencl,18,8,256,0,432,202,46.759,257,21.328,12.050,39.598,37.36
2026-04-20T13:38:55.7074270-07:00,Qwen3-8B-Q4_K_M.gguf,Qwen3-0.6B-Q8_0.gguf,opencl,18,8,256,1,376,209,55.585,257,18.964,13.552,51.668,35.28
2026-04-20T13:39:28.0173830-07:00,Qwen3-8B-Q4_K_M.gguf,Qwen3-0.6B-Q8_0.gguf,opencl,18,8,256,2,320,219,68.438,260,15.875,16.378,59.413,32.3
2026-04-20T13:40:03.3042405-07:00,Qwen3-8B-Q4_K_M.gguf,Qwen3-0.6B-Q8_0.gguf,opencl,18,8,256,3,392,213,54.337,263,19.515,13.477,46.854,35.27
2026-04-20T13:40:41.6927539-07:00,Qwen3-8B-Q4_K_M.gguf,Qwen3-0.6B-Q8_0.gguf,opencl,18,8,256,4,440,206,46.818,262,21.902,11.962,49.765,38.37
2026-04-20T13:41:10.9849467-07:00,Qwen3-8B-Q4_K_M.gguf,Qwen3-0.6B-Q8_0.gguf,opencl,18,8,256,5,264,225,85.227,259,13.174,19.660,43.885,29.27
2026-04-20T13:41:49.0401094-07:00,Qwen3-8B-Q4_K_M.gguf,Qwen3-0.6B-Q8_0.gguf,opencl,18,8,256,6,408,209,51.225,261,20.362,12.818,43.827,38.04
2026-04-20T13:42:22.3698156-07:00,Qwen3-8B-Q4_K_M.gguf,Qwen3-0.6B-Q8_0.gguf,opencl,18,8,256,7,328,217,66.159,259,16.876,15.347,48.018,33.32
2026-04-20T13:42:54.6905474-07:00,Qwen3-8B-Q4_K_M.gguf,Qwen3-0.6B-Q8_0.gguf,opencl,18,8,256,8,328,223,67.988,265,16.347,16.210,51.768,32.29
2026-04-20T13:43:32.0125454-07:00,Qwen3-8B-Q4_K_M.gguf,Qwen3-0.6B-Q8_0.gguf,opencl,18,8,256,9,432,208,48.148,263,21.528,12.217,56.668,37.31
2026-04-20T13:44:09.3162303-07:00,Qwen3-8B-Q4_K_M.gguf,Qwen3-0.6B-Q8_0.gguf,opencl,18,16,256,0,704,212,30.114,257,21.249,12.094,36.661,37.29
2026-04-20T13:44:44.6581609-07:00,Qwen3-8B-Q4_K_M.gguf,Qwen3-0.6B-Q8_0.gguf,opencl,18,16,256,1,640,216,33.750,257,19.385,13.257,52.752,35.33
2026-04-20T13:45:13.8921334-07:00,Qwen3-8B-Q4_K_M.gguf,Qwen3-0.6B-Q8_0.gguf,opencl,18,16,256,2,448,236,52.679,265,13.483,19.654,63.229,29.22
2026-04-20T13:45:48.1792912-07:00,Qwen3-8B-Q4_K_M.gguf,Qwen3-0.6B-Q8_0.gguf,opencl,18,16,256,3,592,224,37.838,262,18.078,14.492,45.892,34.28
2026-04-20T13:46:26.5352804-07:00,Qwen3-8B-Q4_K_M.gguf,Qwen3-0.6B-Q8_0.gguf,opencl,18,16,256,4,720,221,30.694,267,21.673,12.320,50.085,38.35
2026-04-20T13:46:52.7749137-07:00,Qwen3-8B-Q4_K_M.gguf,Qwen3-0.6B-Q8_0.gguf,opencl,18,16,256,5,336,245,72.917,267,10.028,26.626,48.532,26.23
2026-04-20T13:47:28.0778861-07:00,Qwen3-8B-Q4_K_M.gguf,Qwen3-0.6B-Q8_0.gguf,opencl,18,16,256,6,640,221,34.531,262,19.352,13.539,48.348,35.29
2026-04-20T13:47:59.3186239-07:00,Qwen3-8B-Q4_K_M.gguf,Qwen3-0.6B-Q8_0.gguf,opencl,18,16,256,7,512,233,45.508,266,15.415,17.256,50.173,31.24
2026-04-20T13:48:29.5780103-07:00,Qwen3-8B-Q4_K_M.gguf,Qwen3-0.6B-Q8_0.gguf,opencl,18,16,256,8,464,242,52.155,272,13.946,19.504,54.056,30.24
2026-04-20T13:49:06.8995693-07:00,Qwen3-8B-Q4_K_M.gguf,Qwen3-0.6B-Q8_0.gguf,opencl,18,16,256,9,704,226,32.102,271,21.486,12.613,57.614,37.31
