timestamp,target,draft,backend,threads,draft_max,n_predict_req,prompt_idx,n_drafted,n_accept,accept_pct,decoded_tokens,decoded_seconds,decoded_tok_per_sec,encoded_tok_per_sec,wallclock_s
2026-04-21T20:48:40.068620-07:00,Qwen3-8B-Q4_K_M.gguf,qwen3_0_6b_draft_v81_ctx512.pathbmask.bin,npu-draft+cpu-target,18,2,200,0,152,126,82.895,202,18.507,10.915,0.0,19.0
2026-04-21T20:48:58.321309-07:00,Qwen3-8B-Q4_K_M.gguf,qwen3_0_6b_draft_v81_ctx512.pathbmask.bin,npu-draft+cpu-target,18,2,200,1,144,130,90.278,202,17.73,11.393,0.0,18.24
2026-04-21T20:49:19.279511-07:00,Qwen3-8B-Q4_K_M.gguf,qwen3_0_6b_draft_v81_ctx512.pathbmask.bin,npu-draft+cpu-target,18,2,200,2,152,124,81.579,200,19.987,10.006,0.0,20.96
2026-04-21T20:49:50.364062-07:00,Qwen3-8B-Q4_K_M.gguf,qwen3_0_6b_draft_v81_ctx512.pathbmask.bin,npu-draft+cpu-target,18,2,200,3,160,122,76.25,202,30.24,6.68,0.0,31.09
2026-04-21T20:50:20.738494-07:00,Qwen3-8B-Q4_K_M.gguf,qwen3_0_6b_draft_v81_ctx512.pathbmask.bin,npu-draft+cpu-target,18,2,200,4,158,122,77.215,201,29.419,6.832,0.0,30.37
2026-04-21T20:50:50.620064-07:00,Qwen3-8B-Q4_K_M.gguf,qwen3_0_6b_draft_v81_ctx512.pathbmask.bin,npu-draft+cpu-target,18,2,200,5,152,124,81.579,200,29.293,6.828,0.0,29.89
2026-04-21T20:51:10.677608-07:00,Qwen3-8B-Q4_K_M.gguf,qwen3_0_6b_draft_v81_ctx512.pathbmask.bin,npu-draft+cpu-target,18,2,200,6,162,121,74.691,202,19.123,10.563,0.0,20.05
2026-04-21T20:51:32.934488-07:00,Qwen3-8B-Q4_K_M.gguf,qwen3_0_6b_draft_v81_ctx512.pathbmask.bin,npu-draft+cpu-target,18,2,200,7,148,128,86.486,202,22.079,9.149,0.0,22.26
2026-04-21T20:52:02.452475-07:00,Qwen3-8B-Q4_K_M.gguf,qwen3_0_6b_draft_v81_ctx512.pathbmask.bin,npu-draft+cpu-target,18,2,200,8,142,130,91.549,201,28.953,6.942,0.0,29.51
2026-04-21T20:52:34.428152-07:00,Qwen3-8B-Q4_K_M.gguf,qwen3_0_6b_draft_v81_ctx512.pathbmask.bin,npu-draft+cpu-target,18,2,200,9,158,121,76.582,200,31.11,6.429,0.0,31.97
