input log file location, C:\Users\hotschmoe\Documents\GitHub\specula\results\qualcomm_dissect\prof\out3\qnn-profiling-data_0.log
qnn-profile-viewer version, v2.45.40.260406130939
qnn-net-run version, v2.45.40.260406130939
Backend version, v2.45.40.260406130939
Msg Timestamp, Message, Time, Unit of Measurement, Timing Source, Event Level, Event Identifier
16541029430,EXECUTE,13258,CYCLES,BACKEND,SUB-EVENT,/Slice_27:OpId_182 (cycles)
16541029430,EXECUTE,12473,CYCLES,BACKEND,SUB-EVENT,/Slice_28:OpId_188 (cycles)
16541029430,EXECUTE,12480,CYCLES,BACKEND,SUB-EVENT,/Slice_29:OpId_194 (cycles)
16541029430,EXECUTE,13449,CYCLES,BACKEND,SUB-EVENT,/Slice_30:OpId_200 (cycles)
16541029430,EXECUTE,3545,CYCLES,BACKEND,SUB-EVENT,/Slice_31:OpId_206 (cycles)
16541029430,EXECUTE,4701,CYCLES,BACKEND,SUB-EVENT,/Slice_32:OpId_212 (cycles)
16541029430,EXECUTE,12475,CYCLES,BACKEND,SUB-EVENT,/Slice_33:OpId_218 (cycles)
16541029430,EXECUTE,15449,CYCLES,BACKEND,SUB-EVENT,/Slice_34:OpId_224 (cycles)
16541029430,EXECUTE,18257,CYCLES,BACKEND,SUB-EVENT,/Slice_35:OpId_230 (cycles)
16541029430,EXECUTE,16387,CYCLES,BACKEND,SUB-EVENT,/Slice_36:OpId_236 (cycles)
16541029430,EXECUTE,15996,CYCLES,BACKEND,SUB-EVENT,/Slice_37:OpId_242 (cycles)
16541029430,EXECUTE,15831,CYCLES,BACKEND,SUB-EVENT,/Slice_38:OpId_248 (cycles)
16541029430,EXECUTE,14644,CYCLES,BACKEND,SUB-EVENT,/Slice_39:OpId_254 (cycles)
16541029430,EXECUTE,11592,CYCLES,BACKEND,SUB-EVENT,/Slice_40:OpId_260 (cycles)
16541029430,EXECUTE,12064,CYCLES,BACKEND,SUB-EVENT,/Slice_41:OpId_266 (cycles)
16541029430,EXECUTE,12925,CYCLES,BACKEND,SUB-EVENT,/Slice_42:OpId_272 (cycles)
16541029430,EXECUTE,19331,CYCLES,BACKEND,SUB-EVENT,/Slice_43:OpId_278 (cycles)
16541029430,EXECUTE,526,CYCLES,BACKEND,SUB-EVENT,/Slice_44:OpId_284 (cycles)
16541029430,EXECUTE,16440,CYCLES,BACKEND,SUB-EVENT,/Slice_45:OpId_290 (cycles)
16541029430,EXECUTE,11680,CYCLES,BACKEND,SUB-EVENT,/Slice_46:OpId_296 (cycles)
16541029430,EXECUTE,10918,CYCLES,BACKEND,SUB-EVENT,/Slice_47:OpId_302 (cycles)
16541029430,EXECUTE,16034,CYCLES,BACKEND,SUB-EVENT,/Slice_48:OpId_308 (cycles)
16541029430,EXECUTE,4177,CYCLES,BACKEND,SUB-EVENT,/Slice_49:OpId_314 (cycles)
16541029430,EXECUTE,19046,CYCLES,BACKEND,SUB-EVENT,/Slice_50:OpId_320 (cycles)
16541029430,EXECUTE,15987,CYCLES,BACKEND,SUB-EVENT,/Slice_51:OpId_326 (cycles)
16541029430,EXECUTE,49199,CYCLES,BACKEND,SUB-EVENT,/Slice_52:OpId_332 (cycles)
16541029430,EXECUTE,13894,CYCLES,BACKEND,SUB-EVENT,/Slice_53:OpId_338 (cycles)
16541029430,EXECUTE,14020,CYCLES,BACKEND,SUB-EVENT,/Slice_54:OpId_344 (cycles)
16541029430,EXECUTE,14884,CYCLES,BACKEND,SUB-EVENT,/Slice_55:OpId_350 (cycles)
16541029430,EXECUTE,12951,CYCLES,BACKEND,SUB-EVENT,/Slice_56:OpId_356 (cycles)
16541029430,EXECUTE,288,CYCLES,BACKEND,SUB-EVENT,/Slice_57:OpId_362 (cycles)
16541029430,EXECUTE,12538,CYCLES,BACKEND,SUB-EVENT,/Slice_58:OpId_368 (cycles)
16541029430,EXECUTE,11206,CYCLES,BACKEND,SUB-EVENT,/Slice_59:OpId_374 (cycles)
16541029430,EXECUTE,11347,CYCLES,BACKEND,SUB-EVENT,/Slice_60:OpId_380 (cycles)
16541029430,EXECUTE,13225,CYCLES,BACKEND,SUB-EVENT,/Slice_61:OpId_386 (cycles)
16541029430,EXECUTE,11320,CYCLES,BACKEND,SUB-EVENT,/Slice_62:OpId_392 (cycles)
16541029430,EXECUTE,14591,CYCLES,BACKEND,SUB-EVENT,/Slice_63:OpId_398 (cycles)
16541029430,EXECUTE,17163,CYCLES,BACKEND,SUB-EVENT,/Slice_64:OpId_404 (cycles)
16541029430,EXECUTE,15801,CYCLES,BACKEND,SUB-EVENT,/Slice_65:OpId_410 (cycles)
16541029430,EXECUTE,16900,CYCLES,BACKEND,SUB-EVENT,/Slice_66:OpId_416 (cycles)
16541029430,EXECUTE,16857,CYCLES,BACKEND,SUB-EVENT,/Slice_67:OpId_422 (cycles)
16541029430,EXECUTE,4081,CYCLES,BACKEND,SUB-EVENT,/Slice_68:OpId_428 (cycles)
16541029430,EXECUTE,15402,CYCLES,BACKEND,SUB-EVENT,/Slice_69:OpId_434 (cycles)
16541029430,EXECUTE,16339,CYCLES,BACKEND,SUB-EVENT,/Slice_70:OpId_440 (cycles)
16541029430,EXECUTE,18027,CYCLES,BACKEND,SUB-EVENT,/Slice_71:OpId_446 (cycles)
16541029430,EXECUTE,17171,CYCLES,BACKEND,SUB-EVENT,/Slice_72:OpId_452 (cycles)
16541029430,EXECUTE,911,CYCLES,BACKEND,SUB-EVENT,/Slice_73:OpId_458 (cycles)
16541029430,EXECUTE,11993,CYCLES,BACKEND,SUB-EVENT,/Slice_74:OpId_464 (cycles)
16541029430,EXECUTE,13428,CYCLES,BACKEND,SUB-EVENT,/Slice_75:OpId_470 (cycles)
16541029430,EXECUTE,11257,CYCLES,BACKEND,SUB-EVENT,/Slice_76:OpId_476 (cycles)
16541029430,EXECUTE,12440,CYCLES,BACKEND,SUB-EVENT,/Slice_77:OpId_482 (cycles)
16541029430,EXECUTE,18105,CYCLES,BACKEND,SUB-EVENT,/Slice_78:OpId_488 (cycles)
16541029430,EXECUTE,11023,CYCLES,BACKEND,SUB-EVENT,/Slice_79:OpId_494 (cycles)
16541029430,EXECUTE,19311,CYCLES,BACKEND,SUB-EVENT,/Slice_80:OpId_500 (cycles)
16541029430,EXECUTE,12790,CYCLES,BACKEND,SUB-EVENT,/Slice_81:OpId_506 (cycles)
16541029430,EXECUTE,13022,CYCLES,BACKEND,SUB-EVENT,/Slice_82:OpId_512 (cycles)
16541029430,EXECUTE,13141,CYCLES,BACKEND,SUB-EVENT,/Slice_83:OpId_518 (cycles)
16541029430,EXECUTE,15961,CYCLES,BACKEND,SUB-EVENT,/Slice_84:OpId_524 (cycles)
16541029430,EXECUTE,15604,CYCLES,BACKEND,SUB-EVENT,/Slice_85:OpId_530 (cycles)
16541029430,EXECUTE,2543,CYCLES,BACKEND,SUB-EVENT,/Slice_86:OpId_536 (cycles)
16541029430,EXECUTE,13627,CYCLES,BACKEND,SUB-EVENT,/Slice_87:OpId_542 (cycles)
16541029430,EXECUTE,13906,CYCLES,BACKEND,SUB-EVENT,/Slice_88:OpId_548 (cycles)
16541029430,EXECUTE,12279,CYCLES,BACKEND,SUB-EVENT,/Slice_89:OpId_554 (cycles)
16541029430,EXECUTE,10469,CYCLES,BACKEND,SUB-EVENT,/Slice_90:OpId_560 (cycles)
16541029430,EXECUTE,10106,CYCLES,BACKEND,SUB-EVENT,/Slice_91:OpId_566 (cycles)
16541029430,EXECUTE,16005,CYCLES,BACKEND,SUB-EVENT,/Slice_92:OpId_572 (cycles)
16541029430,EXECUTE,12502,CYCLES,BACKEND,SUB-EVENT,/Slice_93:OpId_578 (cycles)
16541029430,EXECUTE,327,CYCLES,BACKEND,SUB-EVENT,/Slice_94:OpId_584 (cycles)
16541029430,EXECUTE,12831,CYCLES,BACKEND,SUB-EVENT,/Slice_95:OpId_590 (cycles)
16541029430,EXECUTE,12985,CYCLES,BACKEND,SUB-EVENT,/Slice_96:OpId_596 (cycles)
16541029430,EXECUTE,11996,CYCLES,BACKEND,SUB-EVENT,/Slice_97:OpId_602 (cycles)
16541029430,EXECUTE,14131,CYCLES,BACKEND,SUB-EVENT,/Slice_98:OpId_608 (cycles)
16541029430,EXECUTE,16107,CYCLES,BACKEND,SUB-EVENT,/Slice_99:OpId_614 (cycles)
16541029430,EXECUTE,2204,CYCLES,BACKEND,SUB-EVENT,/Slice_100:OpId_620 (cycles)
16541029430,EXECUTE,15938,CYCLES,BACKEND,SUB-EVENT,/Slice_101:OpId_626 (cycles)
16541029430,EXECUTE,16527,CYCLES,BACKEND,SUB-EVENT,/Slice_102:OpId_632 (cycles)
16541029430,EXECUTE,15260,CYCLES,BACKEND,SUB-EVENT,/Slice_103:OpId_638 (cycles)
16541029430,EXECUTE,15752,CYCLES,BACKEND,SUB-EVENT,/Slice_104:OpId_644 (cycles)
16541029430,EXECUTE,192,CYCLES,BACKEND,SUB-EVENT,/Slice_105:OpId_650 (cycles)
16541029430,EXECUTE,12388,CYCLES,BACKEND,SUB-EVENT,/Slice_106:OpId_656 (cycles)
16541029430,EXECUTE,10040,CYCLES,BACKEND,SUB-EVENT,/Slice_107:OpId_662 (cycles)
16541029430,EXECUTE,12721,CYCLES,BACKEND,SUB-EVENT,/Slice_108:OpId_668 (cycles)
16541029430,EXECUTE,10628,CYCLES,BACKEND,SUB-EVENT,/Slice_109:OpId_674 (cycles)
16541029430,EXECUTE,14028,CYCLES,BACKEND,SUB-EVENT,/Slice_110:OpId_680 (cycles)
16541029430,EXECUTE,13745,CYCLES,BACKEND,SUB-EVENT,/Slice_111:OpId_686 (cycles)
16541029430,EXECUTE,14209,CYCLES,BACKEND,SUB-EVENT,/Slice_112:OpId_692 (cycles)
16541029430,EXECUTE,1858,CYCLES,BACKEND,SUB-EVENT,/Slice_113:OpId_698 (cycles)
16541029430,EXECUTE,19453,CYCLES,BACKEND,SUB-EVENT,/Slice_114:OpId_704 (cycles)
16541029430,EXECUTE,15800,CYCLES,BACKEND,SUB-EVENT,/Slice_115:OpId_710 (cycles)
16541029430,EXECUTE,18467,CYCLES,BACKEND,SUB-EVENT,/Slice_116:OpId_716 (cycles)
16541029430,EXECUTE,13630,CYCLES,BACKEND,SUB-EVENT,/Slice_117:OpId_722 (cycles)
16541029430,EXECUTE,15247,CYCLES,BACKEND,SUB-EVENT,/Slice_118:OpId_728 (cycles)
16541029430,EXECUTE,17767,CYCLES,BACKEND,SUB-EVENT,/Slice_119:OpId_734 (cycles)
16541029430,EXECUTE,14027,CYCLES,BACKEND,SUB-EVENT,/Slice_120:OpId_740 (cycles)
16541029430,EXECUTE,266,CYCLES,BACKEND,SUB-EVENT,/Slice_121:OpId_746 (cycles)
16541029430,EXECUTE,13791,CYCLES,BACKEND,SUB-EVENT,/Slice_122:OpId_752 (cycles)
16541029430,EXECUTE,12551,CYCLES,BACKEND,SUB-EVENT,/Slice_123:OpId_758 (cycles)
16541029430,EXECUTE,14324,CYCLES,BACKEND,SUB-EVENT,/Slice_124:OpId_764 (cycles)
16541029430,EXECUTE,11439,CYCLES,BACKEND,SUB-EVENT,/Slice_125:OpId_770 (cycles)
16541029430,EXECUTE,11860,CYCLES,BACKEND,SUB-EVENT,/Slice_126:OpId_776 (cycles)
16541029430,EXECUTE,11136,CYCLES,BACKEND,SUB-EVENT,/Slice_127:OpId_782 (cycles)
16541029430,EXECUTE,11822,CYCLES,BACKEND,SUB-EVENT,/Slice_128:OpId_788 (cycles)
16541029430,EXECUTE,11967,CYCLES,BACKEND,SUB-EVENT,/Slice_129:OpId_794 (cycles)
16541029430,EXECUTE,2208,CYCLES,BACKEND,SUB-EVENT,/Slice_130:OpId_800 (cycles)
16541029430,EXECUTE,15916,CYCLES,BACKEND,SUB-EVENT,/Slice_131:OpId_806 (cycles)
16541029430,EXECUTE,15358,CYCLES,BACKEND,SUB-EVENT,/Slice_132:OpId_812 (cycles)
16541029430,EXECUTE,13245,CYCLES,BACKEND,SUB-EVENT,/Slice_133:OpId_818 (cycles)
16541029430,EXECUTE,15089,CYCLES,BACKEND,SUB-EVENT,/Slice_134:OpId_824 (cycles)
16541029430,EXECUTE,15753,CYCLES,BACKEND,SUB-EVENT,/Slice_135:OpId_830 (cycles)
16541029430,EXECUTE,14726,CYCLES,BACKEND,SUB-EVENT,/Slice_136:OpId_836 (cycles)
16541029430,EXECUTE,12929,CYCLES,BACKEND,SUB-EVENT,/Slice_137:OpId_842 (cycles)
16541029430,EXECUTE,11384,CYCLES,BACKEND,SUB-EVENT,/Slice_138:OpId_848 (cycles)
16541029430,EXECUTE,11105,CYCLES,BACKEND,SUB-EVENT,/Slice_139:OpId_854 (cycles)
16541029430,EXECUTE,12660,CYCLES,BACKEND,SUB-EVENT,/Slice_140:OpId_860 (cycles)
16541029430,EXECUTE,11200,CYCLES,BACKEND,SUB-EVENT,/Slice_141:OpId_866 (cycles)
16541029430,EXECUTE,11380,CYCLES,BACKEND,SUB-EVENT,/Slice_142:OpId_872 (cycles)
16541029430,EXECUTE,480,CYCLES,BACKEND,SUB-EVENT,/Slice_143:OpId_878 (cycles)
16541029430,EXECUTE,14853,CYCLES,BACKEND,SUB-EVENT,/Slice_144:OpId_884 (cycles)
16541029430,EXECUTE,14294,CYCLES,BACKEND,SUB-EVENT,/Slice_145:OpId_890 (cycles)
16541029430,EXECUTE,17051,CYCLES,BACKEND,SUB-EVENT,/Slice_146:OpId_896 (cycles)
16541029430,EXECUTE,15481,CYCLES,BACKEND,SUB-EVENT,/Slice_147:OpId_902 (cycles)
16541029430,EXECUTE,4355,CYCLES,BACKEND,SUB-EVENT,/Slice_148:OpId_908 (cycles)
16541029430,EXECUTE,16883,CYCLES,BACKEND,SUB-EVENT,/Slice_149:OpId_914 (cycles)
16541029430,EXECUTE,13295,CYCLES,BACKEND,SUB-EVENT,/Slice_150:OpId_920 (cycles)
16541029430,EXECUTE,14890,CYCLES,BACKEND,SUB-EVENT,/Slice_151:OpId_926 (cycles)
16541029430,EXECUTE,15046,CYCLES,BACKEND,SUB-EVENT,/Slice_152:OpId_932 (cycles)
16541029430,EXECUTE,10538,CYCLES,BACKEND,SUB-EVENT,/Slice_153:OpId_938 (cycles)
16541029430,EXECUTE,11105,CYCLES,BACKEND,SUB-EVENT,/Slice_154:OpId_944 (cycles)
16541029430,EXECUTE,12740,CYCLES,BACKEND,SUB-EVENT,/Slice_155:OpId_950 (cycles)
16541029430,EXECUTE,3086,CYCLES,BACKEND,SUB-EVENT,/Slice_156:OpId_956 (cycles)
16541029430,EXECUTE,12739,CYCLES,BACKEND,SUB-EVENT,/Slice_157:OpId_962 (cycles)
16541029430,EXECUTE,13751,CYCLES,BACKEND,SUB-EVENT,/Slice_158:OpId_968 (cycles)
16541029430,EXECUTE,12257,CYCLES,BACKEND,SUB-EVENT,/Slice_159:OpId_974 (cycles)
16541029430,EXECUTE,14832,CYCLES,BACKEND,SUB-EVENT,/Slice_160:OpId_980 (cycles)
16541029430,EXECUTE,1930,CYCLES,BACKEND,SUB-EVENT,/Slice_161:OpId_986 (cycles)
16541029430,EXECUTE,16933,CYCLES,BACKEND,SUB-EVENT,/Slice_162:OpId_992 (cycles)
16541029430,EXECUTE,15275,CYCLES,BACKEND,SUB-EVENT,/Slice_163:OpId_998 (cycles)
16541029430,EXECUTE,15772,CYCLES,BACKEND,SUB-EVENT,/Slice_164:OpId_1004 (cycles)
16541029430,EXECUTE,16153,CYCLES,BACKEND,SUB-EVENT,/Slice_165:OpId_1010 (cycles)
16541029430,EXECUTE,15572,CYCLES,BACKEND,SUB-EVENT,/Slice_166:OpId_1016 (cycles)
16541029430,EXECUTE,15204,CYCLES,BACKEND,SUB-EVENT,/Slice_167:OpId_1022 (cycles)
16541029430,EXECUTE,23706,CYCLES,BACKEND,SUB-EVENT,/Slice_168:OpId_1028 (cycles)
16541029430,EXECUTE,10658,CYCLES,BACKEND,SUB-EVENT,/Slice_169:OpId_1034 (cycles)
16541029430,EXECUTE,10806,CYCLES,BACKEND,SUB-EVENT,/Slice_170:OpId_1040 (cycles)
16541029430,EXECUTE,10680,CYCLES,BACKEND,SUB-EVENT,/Slice_171:OpId_1046 (cycles)
16541029430,EXECUTE,13678,CYCLES,BACKEND,SUB-EVENT,/Slice_172:OpId_1052 (cycles)
16541029430,EXECUTE,907,CYCLES,BACKEND,SUB-EVENT,/Slice_173:OpId_1058 (cycles)
16541029430,EXECUTE,11912,CYCLES,BACKEND,SUB-EVENT,/Slice_174:OpId_1064 (cycles)
16541029430,EXECUTE,11816,CYCLES,BACKEND,SUB-EVENT,/Slice_175:OpId_1070 (cycles)
16541029430,EXECUTE,15065,CYCLES,BACKEND,SUB-EVENT,/Slice_176:OpId_1076 (cycles)
16541029430,EXECUTE,2612,CYCLES,BACKEND,SUB-EVENT,/Slice_177:OpId_1082 (cycles)
